unique farmer ID,crop,country,community,year,indicator,bin,value
ZT15gfd,ABE,Malawi,Katowo,2022/23,gross_income_scatter_plot,$0-499,303.33
ZT61zzx,ABE,Zimbabwe,Birchenough,2022/23,gross_income_scatter_plot,$500-999,688.24
ZU57mir,ABE,Zimbabwe,Zaka,2022/23,gross_income_scatter_plot,$500-999,855.12
ZW71gnb,ABE,Zimbabwe,Zaka,2022/23,gross_income_scatter_plot,$500-999,750.96
ZW96nrn,ABE,Zimbabwe,Zaka,2022/23,gross_income_scatter_plot,$1000-1499,1147.20
ZX41pru,ABE,Malawi,Chikwawa,2022/23,gross_income_scatter_plot,$0-499,122.63
AA08jwa,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,96.46
AA15gnr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,381.67
AA82mgh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,365.87
AC44cev,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-37.05
AD33wwj,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$500-599,567.16
AH59ujl,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,104.73
AI74cce,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-82.53
AJ28noq,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-302.03
AJ44tdi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,375.42
AL79kxw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-36.21
AM61yup,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-94.98
AM79stm,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,52.45
AM97kzl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-139.37
AO12whi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-120.65
AO61xcq,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$600-699,687.83
AQ50ihn,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,63.59
AQ55ajp,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,341.77
AR01kjr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,293.91
AR05tur,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$0-99,54.62
AS49cml,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-34.63
AW61rzy,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,80.14
AX43lgg,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-36.57
AY52cef,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-141.67
AY92bfh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1100-1199,1182.11
AZ32gpq,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,97.46
AZ47khe,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,101.57
BA68wqi,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,391.15
BB86hxk,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$1300-1399,1338.39
BB96kwb,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-240.54
BC32fvl,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$900-999,937.35
BD15hvo,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,219.36
BD66ehr,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,26.52
BE49owh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-268.81
BE69ezv,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,161.74
BG35cxu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-27.76
BG37lil,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,807.24
BG84pst,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,102.63
BJ69kug,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,10.00
BK09dhc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-273.84
BL81odh,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,211.60
BO11rnr,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,287.94
BP88wmo,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,146.84
BQ09kmz,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,364.13
BR00lnb,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-7.18
BR39eda,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-7.48
BS60fbd,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-141.80
BT24ukf,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,45.73
BU00bsr,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,51.80
BV74niq,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,367.81
BV93emz,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,16.69
BY44xxb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-243.60
BY83hho,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,263.87
BZ00cqx,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$400-499,499.42
CA30xro,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-13.51
CA97jmy,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-189.89
CD04fnu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$400-499,476.41
CE02bvp,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,155.21
CG14vgb,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-90.05
CG53njt,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,354.42
CI01ovb,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-28.24
CI43loe,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,134.49
CK55xsx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,25.44
CK60bzu,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,130.41
CK81rzk,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,197.98
CK87fzs,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-424.38
CL06jkx,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,583.73
CL12kvp,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,655.80
CM12zxw,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,220.45
CM75yri,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,44.98
CN12ymv,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-55.82
CN45fbs,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-115.99
CN61cnh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,732.49
CR27ufv,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,123.74
CR29bil,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-5.23
CR32zay,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,183.90
CS63gei,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,448.78
CT25ozu,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,456.17
CU28ski,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-104.15
CU74cne,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,365.26
CV95dbx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,120.27
CW22bdd,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,133.14
CW88btx,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,27.88
CX71fse,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$500-599,551.15
CX75fbe,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$800-899,878.15
CZ88ydr,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,179.75
DB75zoo,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-20.42
DE71wtu,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-278.89
DG36ylu,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,225.03
DG57gnc,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$0-99,79.16
DH26erh,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-113.31
DH38oxp,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,198.01
DH40duu,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-73.48
DH62uut,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,146.70
DH70kyb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,257.33
DJ02xvj,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-134.09
DJ27uvk,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$0-99,58.41
DJ51pkw,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,398.34
DL37ntm,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,359.28
DL85pxb,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-23.51
DM58vjx,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,25.75
DM84sgg,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$0-99,34.28
DO50lng,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,46.28
DO81yrs,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$800-899,801.03
DQ33baa,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1300-1399,1359.95
DR11nck,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,371.79
DU32gkz,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,47.65
DU73ysm,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1100-1199,1189.18
DV08npt,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,360.14
DV45mix,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,145.69
DX41elm,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,112.87
DZ32hik,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,300.19
DZ99lqx,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-77.88
EA39eoh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,558.55
EA64dwg,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$500-599,542.91
EC67nnp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$2000+,2653.05
EE01xpi,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$300-399,361.35
EE57pbz,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,75.65
EE91soh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$2000+,2102.80
EF26pqv,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,308.31
EF57cbn,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,208.97
EF70btx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,20.15
EH10zxv,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-184.50
EH72qgf,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$700-799,738.76
EK04cap,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,112.88
EK13owt,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,22.93
EK25uxl,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,24.34
EM77tyh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$900-999,953.22
EN90dao,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$400-499,450.12
EP04rxq,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,306.89
ES10dcw,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-30.99
ES88vru,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-215.48
EU17zog,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,503.68
EU84pgg,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-90.68
EV47hzv,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,245.97
EX36mso,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,290.18
EZ31iqk,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,879.94
EZ34ast,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-19.53
EZ84qvl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,201.46
FA02hzx,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,370.97
FB38qou,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-6.19
FC31tgb,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$400-499,440.52
FC94ola,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,466.86
FD83oeq,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,10.64
FF15ghk,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,170.78
FF75gdq,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-17.83
FG03zzw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-317.48
FJ16wyr,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-70.57
FK16wmu,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,125.47
FL63ddd,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,90.22
FM18lee,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$400-499,419.94
FO45qfk,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$700-799,750.30
FO81ige,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,174.14
FP25ihj,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,520.05
FP33dqc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1200-1299,1237.79
FR99pxr,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,74.52
FS39bfx,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,385.20
FU03pch,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,209.13
FU14qxi,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,223.26
FU62mrr,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-76.33
FW94bni,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,201.02
FX75hqx,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,63.66
FY01hzo,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,344.47
FY14muu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$400-499,438.62
FY57tyl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,159.69
FY99uei,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,234.59
FZ08cvy,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$700-799,793.55
FZ58snv,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-112.57
GC07ink,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1200-1299,1274.47
GC39sgd,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,253.49
GE83anp,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,290.75
GF12itp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-217.44
GF50rgf,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,120.80
GG09xlr,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-198.62
GG17mij,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$1600-1699,1625.07
GG29ovf,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,210.07
GG45rps,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,150.36
GG72exy,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,203.95
GI85wou,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,143.87
GJ15soc,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-22.12
GJ72uvv,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,131.22
GL06zvu,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,426.98
GL67pfh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$2000+,2726.06
GM43ltb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-0.80
GM86qxi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-110.33
GM96biw,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,454.46
GN25qiz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,667.86
GO23zfw,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-165.54
GP19mpc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,271.80
GP53qrm,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-220.60
GQ34idw,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-235.85
GS70alp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,758.71
GS82nvk,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,167.20
GT41vzz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-479.26
GU17sji,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,37.85
GU19uiw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,71.67
GV61ltl,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-84.84
GW37cgo,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-59.11
GW97psl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,290.04
GY73enh,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-76.47
GY86bfe,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,153.55
GY93bot,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$700-799,728.76
HA76dau,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$400-499,431.68
HB21nxw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-207.85
HC15hlt,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,220.43
HC17toh,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-138.15
HG16fjv,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-20.05
HI30xlz,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,83.38
HI32adf,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,225.71
HI87usb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$700-799,737.08
HK07gfa,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,391.27
HK18pdn,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,281.17
HK51gsf,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,151.43
HL67qla,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,290.70
HN66rxu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,69.15
HO10fqr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-297.59
HO66xyq,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-31.84
HP46dsn,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,293.57
HQ55llk,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,256.33
HR17ebs,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,54.16
HR40aor,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$800-899,890.03
HS55ntj,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,649.28
HS64lcl,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,149.69
HS88ygn,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,323.13
HT69hpo,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,251.15
HU07exx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-209.87
HU09rxd,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-107.68
HU48jgx,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1200-1299,1213.87
HU54nss,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,26.16
HV46mwo,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$700-799,712.60
HW95zsu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$1400-1499,1468.20
HX46chn,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,368.59
HX70lhk,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-105.68
HY51lpt,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,146.66
HZ01kkg,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-228.32
IA16fhf,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,107.65
IA16uxk,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$400-499,409.74
IB81hml,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-12.11
IC34cli,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,7.46
IC51dki,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-69.58
ID19jfy,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-1.08
ID62nzx,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,258.06
IE13hnr,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$600-699,660.10
IE20fwp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-293.90
IF10jed,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,438.24
IJ57uzi,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,117.41
IJ73mqw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,15.13
IL70tlu,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,777.83
IQ94mgp,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,282.51
IR79jfu,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,66.08
IS05yin,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-194.08
IS18mwn,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-12.18
IT37oeg,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,872.43
IT64yhw,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,51.26
IT91jki,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,673.60
IU28smr,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$500-599,508.47
IV06urz,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,234.55
IW13hxr,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$600-699,646.11
IW24iqy,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,183.89
IW83azf,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,188.67
IW99zwn,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,564.57
IX71jje,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$800-899,823.31
IY09ayz,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,443.78
JA15tck,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,13.81
JA50cja,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,139.63
JD58ywk,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,361.13
JE07oif,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-31.46
JE20ymj,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,32.35
JE99bwo,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,97.90
